,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
13,0.7802501,-3.111394,0.1545623,-0.0074960627,-0.33272403,10.468748,-0.8092891,-22.556463,-1.5666548,-2.8287594,-1.7160801,4.232614,3.0927489,0.0008885637,-3.1656442,0.7713736,-0.28812557,0.12358168,-0.031890154,-0.083169036,0.017953366,0.19096076,0.30362865,0.24034223,-0.19117473,0.037447646,0.77773046,-0.31155866,-0.51926553,-0.22428423,0.038418975,0.5139282,1.4836255,-0.23947605,-1.160628,-0.2656127,0.32053012,0.10076988,0.6382654,-0.23576784,0.3481397,0.11906566,-0.20124212,0.3684509,0.7661767,-0.9696844,-0.6145023,-0.6582108,0.06267534,0.032414116,-0.04474961,0.10210362,-0.07077838,-0.04269753,-0.22584255,0.079180956,-0.054793004,-0.120616674,-0.047773167,-0.071498826,0.047613125,0.08800277,0.026308417,-0.0725558
14,2.6285057,-3.6955194,0.61901057,-0.031219233,0.38476473,15.673454,-1.1966717,-33.33076,-2.1292157,-4.0741386,-1.537858,6.2895226,4.5250206,-0.011438049,-4.668097,1.2342595,-0.36692032,0.41120288,-0.11814496,-0.10137075,0.124950245,0.4231934,0.6706169,0.5106584,-0.20315453,0.054371446,-0.35783052,-0.3943842,-0.7513988,-0.21646036,0.04847461,-0.033239126,2.337488,-0.2427169,-1.7731934,-0.40028048,0.6241738,0.16052112,0.98391026,-0.10304981,0.49217626,0.27687377,-0.21482562,0.67289925,1.2378864,-1.3707821,-0.79488546,-0.8631016,0.0447205,0.0017648488,-0.0143734515,0.14179574,-0.058694057,-0.05720563,-0.30619448,0.0343315,-0.030631326,-0.03201139,-0.005971819,-0.016841853,0.033622425,0.15939504,0.14039892,-0.106839575
15,5.9677277,-3.4596167,0.20133334,-0.03478192,-0.23049664,10.987449,-0.8525009,-23.614231,-1.6098225,-2.9308002,-1.6510144,4.3955445,3.2477477,-0.029738352,-3.3127356,0.8236993,-0.29603896,0.15417668,-0.040056698,-0.06438224,0.013780132,0.21307275,0.3332878,0.2570163,-0.16900171,0.01719077,-0.14354944,-0.2991197,-0.544852,-0.20496027,0.022682,0.4026692,1.5742824,-0.19706233,-1.2352284,-0.23361903,0.33823395,0.118302464,0.67725635,-0.22250599,0.33906922,0.16297098,-0.19168264,0.40892223,0.8363293,-0.98207647,-0.66018933,-0.67060196,0.018529333,0.027554512,-0.028280303,0.109577954,-0.10029701,-0.038471982,-0.24618696,0.08714895,-0.07686225,-0.14083704,-0.0880173,-0.074999675,0.07774842,0.09788868,0.031233288,-0.07251071
16,-0.13518357,-0.7207514,-0.6505299,-0.011380497,-1.6409249,1.79477,-0.2570573,-4.6364527,-0.5960733,-0.6996169,-2.1875784,0.7468933,0.7064291,0.0034442693,-0.68528825,0.13633358,-0.12903303,-0.4892114,0.1619874,-0.006861644,-0.20711435,-0.2257523,-0.2689139,-0.27456558,-0.081982926,-0.044516027,1.4218638,-0.19335888,-0.24918081,-0.22652528,0.022158552,-0.711839,0.14496005,-0.2187934,-0.08708795,-0.013614431,-0.17735577,-0.056229047,-0.00043058023,-0.38748187,0.08472254,-0.11901672,-0.112687506,-0.19446594,0.12423161,-0.20615104,-0.18418822,-0.30704713,0.081329644,-0.028608605,-0.056988455,0.08946732,-0.11959088,0.044368096,0.054064438,0.037533738,-0.1619494,-0.3330564,-0.15998861,-0.07584855,0.060876224,-0.06367182,-0.1333131,-0.08025328
17,-0.48745131,-0.703987,-0.6514014,-0.0014860043,-1.4425004,2.0410695,-0.30771026,-5.0093703,-0.68765575,-0.7243339,-1.9265121,0.9025831,0.77415484,0.011439584,-0.7155332,0.031737372,-0.16089834,-0.3599732,-0.023914212,-0.025863642,-0.23162988,-0.17881715,-0.32601088,-0.27041888,-0.15558553,-0.087722294,1.2990949,-0.23314068,-0.07487553,-0.21075097,0.04080671,0.5021832,0.07361909,-0.13871457,-0.20393926,-0.073414154,-0.17857608,-0.0037592426,0.05396982,-0.37048656,0.03911229,-0.15551415,-0.2282025,-0.07061836,0.104354754,-0.22451112,-0.32597357,-0.25202435,0.0020864904,0.088897124,-0.06588471,0.07805836,-0.114561394,-0.02210525,-0.18945958,0.11238752,-0.073909014,-0.31157,-0.07210052,-0.13657692,0.17903908,-0.076066785,-0.18920374,-0.09742596
18,0.31443965,-0.6651129,-0.6310108,0.02771703,-1.6996882,1.6697313,-0.20204249,-4.3107495,-0.6139066,-0.66740143,-2.3208928,0.8026701,0.7031357,0.05365792,-0.6221264,0.11224731,-0.14386661,-0.45541582,0.19104281,0.022889357,-0.2419851,-0.1957976,-0.35164076,-0.26518258,-0.13167305,-0.012295172,1.2584505,-0.20478253,-0.2681718,-0.26934284,0.059366256,-0.6705777,0.093055256,-0.22242118,-0.15649295,-0.053360134,-0.17860943,-0.046781905,0.038108423,-0.39581367,0.13268757,-0.14693661,-0.12486074,-0.1437161,0.029923085,-0.17902294,-0.25047964,-0.3180179,0.04454585,0.04690854,-0.040251102,0.04221443,-0.07649826,0.008716404,-0.13536818,0.09464596,-0.09682044,-0.28227007,-0.115784384,-0.13374823,0.07871811,-0.052631818,-0.12181071,-0.0060613826
19,-0.54324704,-0.039654534,-0.7834122,0.017540012,-1.8916771,0.10354816,-0.09140359,-1.0234724,-0.4475224,-0.2752254,-2.282526,0.16081482,0.23608246,0.06454216,-0.17648509,-0.04603851,-0.11659708,-0.55272233,0.19680959,-0.006169893,-0.29357612,-0.2752229,-0.44997886,-0.34365427,-0.15605363,-0.039001837,0.15426147,-0.20455472,-0.20019062,-0.23991951,0.017938355,-0.29707408,-0.1963382,-0.20350814,0.046767313,-0.022428066,-0.29729992,-0.061519884,-0.06937007,-0.40951097,0.03440385,-0.197343,-0.1187233,-0.24035941,-0.115458965,-0.051224895,-0.18518306,-0.24797705,0.04661908,0.042491987,-0.052839268,0.04402408,-0.08481233,0.024127178,-0.121040404,0.093427084,-0.08479281,-0.29420528,-0.12902166,-0.13452111,0.086501785,-0.046932653,-0.10897301,0.018551156
20,-0.32462907,-0.93261045,-0.57062876,0.06892525,-1.7914648,2.3904815,-0.19882485,-5.885248,-0.63711506,-0.83879995,-2.7207034,1.0881628,0.9417438,0.15423426,-0.8333652,0.20589158,-0.15577908,-0.55284834,0.2878885,0.116642475,-0.21861276,-0.16776639,-0.22497301,-0.2346071,-0.15842663,0.08917168,1.3372324,-0.21257426,-0.39126563,-0.32335997,0.10688848,-0.7108505,0.28465384,-0.28389806,-0.20200044,-0.09644193,-0.17736016,-0.09714744,0.103825726,-0.3223467,0.1778515,-0.1410932,-0.063009724,-0.13379014,0.027154213,-0.21222761,-0.23266292,-0.36404926,0.06583439,0.044001948,-0.017250687,-0.004770972,-0.067855895,0.022433214,-0.07766029,0.059671927,-0.058196276,-0.21606457,-0.11193583,-0.12638038,0.046523258,0.0281713,-0.05567889,0.0038394406
21,0.14062476,-1.2106816,-0.38401288,0.15529384,-1.8744183,3.914805,-0.3410703,-9.227169,-0.7119594,-1.1898826,-3.3590744,1.8857948,1.597874,0.1685847,-1.2125764,0.49135083,-0.120290086,-0.5337814,0.59316283,0.25069374,-0.24866755,-0.07442259,-0.045358554,-0.15254974,-0.118342325,0.32496357,1.272171,-0.15252596,-0.6320052,-0.43020412,0.118228085,0.41590655,0.6415161,-0.28156477,-0.23698393,-0.14363977,-0.08363783,-0.14872983,0.2381418,-0.21987668,0.37627506,-0.1839395,0.005822952,-0.04020781,0.16576797,-0.32483852,-0.11645673,-0.42507863,0.059362605,0.01774332,-0.049882974,0.023770928,-0.023273133,-0.016989045,-0.10328367,0.024016675,-0.027441666,-0.09876819,-0.016309902,-0.047317352,-0.025422078,-0.012811452,-0.023546483,-0.011059575
22,0.04377365,-1.5130554,-0.361767,0.22550644,-2.3029027,4.062099,-0.35822412,-9.776482,-0.58985615,-1.1940628,-4.446821,2.0933099,1.8957076,0.23326561,-1.1683767,0.727096,-0.07819679,-0.7382723,0.949698,0.4626509,-0.29100916,-0.036530882,0.034079812,-0.16056618,-0.031609822,0.5528463,1.2875156,-0.089909285,-0.89636916,-0.61692715,0.21702117,-1.0812631,0.83906984,-0.3174718,-0.15926337,-0.14887795,-0.1061421,-0.24381691,0.2800265,-0.10493825,0.55746603,-0.23490772,0.16453336,-0.036085334,0.17067337,-0.25257355,0.031749353,-0.42863983,0.032877173,0.008125596,-0.017932206,-0.025354315,0.023547672,-0.013211999,-0.13334462,-0.018494055,-0.0017711967,0.01604332,0.0113912225,-0.005149249,-0.062329277,-0.016470388,0.031001061,0.0042688996
23,-1.4880073,-0.61174273,-0.46635842,0.24808857,-2.4978914,2.7358816,-0.24620923,-7.035622,-0.47675353,-0.87398887,-4.4967275,1.5546186,1.4968653,0.23477912,-0.7976223,0.62865585,-0.058847636,-0.83202255,0.9749856,0.45236343,-0.32050595,-0.1221147,-0.04781706,-0.23046497,-0.03542899,0.545893,0.9123831,-0.07905535,-0.8425932,-0.61221296,0.23385228,-0.35867846,0.63448143,-0.29677314,0.0019159354,-0.13822338,-0.18786338,-0.2893045,0.18506557,-0.1365568,0.5165963,-0.28909963,0.16114475,-0.10578563,0.0849376,-0.15818009,0.055468187,-0.39339024,0.05554753,0.007990025,-0.004838124,-0.034812275,0.014582403,0.003231693,0.12589963,-0.013445884,-0.028068423,-0.039181024,-0.017146133,-0.015999041,-0.04722143,-0.04694955,-0.018234182,0.0016321763
24,-1.6841164,-0.6427377,-0.505584,0.2346515,-2.5406046,2.375894,-0.23181897,-6.275684,-0.43377388,-0.78164506,-4.485402,1.405437,1.3973329,0.24277267,-0.6865834,0.5893704,-0.056996018,-0.84353423,0.9687309,0.45390064,-0.32499593,-0.122150615,-0.08284315,-0.25198922,-0.03360559,0.5400177,0.95263803,-0.077459954,-0.8140694,-0.61087465,0.22730179,0.537668,0.56019324,-0.30589,0.032553107,-0.12493064,-0.20482798,-0.27923694,0.16449994,-0.14148867,0.5002412,-0.2980412,0.175303,-0.13283804,0.04027097,-0.124048166,0.07931021,-0.37524247,0.04358615,0.01149521,-0.012079224,-0.027645245,0.009370163,0.0021574944,-0.05428642,-0.010873012,-0.015704744,-0.0259384,-0.014253296,-0.022339193,-0.050999016,-0.035864875,-0.006996006,0.015188459
25,-1.4436123,-0.8201964,-0.5361838,0.2038603,-2.5317016,2.3412812,-0.25916415,-6.241919,-0.36722392,-0.78040564,-4.4598303,1.4037712,1.4055253,0.26204795,-0.6820709,0.5391734,-0.06206674,-0.8254584,0.93720174,0.46377534,-0.35346416,-0.06526752,-0.11222146,-0.26532274,-0.023768814,0.5372755,0.8412324,-0.099931575,-0.8117338,-0.61566406,0.20452262,0.91699517,0.5380724,-0.33156624,0.022228494,-0.12421066,-0.19467439,-0.22942272,0.15794468,-0.13454658,0.5070426,-0.2895222,0.16992408,-0.15519369,0.017129704,-0.11170719,0.07539421,-0.36694884,0.022681706,0.0071007013,-0.046146378,-0.012803938,0.020600922,-0.035843447,-0.09849401,-0.020756476,-0.016296856,0.04090166,0.030722447,-0.015099544,-0.04773113,-0.010405332,0.042261012,0.022425223
26,-1.0456258,-0.43305844,-0.7222644,0.06686711,-1.7986925,1.1990722,-0.21015377,-3.229459,-0.5511694,-0.54602337,-2.5292711,0.6853727,0.6448703,0.16687013,-0.4366023,0.13196027,-0.11521681,-0.5185959,0.30710393,0.11712727,-0.2852936,-0.2602727,-0.31150767,-0.25708807,-0.13346334,-0.008286282,0.9167075,-0.2055247,-0.29749295,-0.26839676,0.056088865,0.253586,0.053766094,-0.26839253,-0.046481743,-0.04277219,-0.26451048,-0.1061308,0.030401753,-0.39452192,0.15907066,-0.18566284,-0.07947682,-0.2007118,0.021275744,-0.107894965,-0.07587892,-0.2539435,0.028623037,-0.0071315244,-0.052549094,0.08933902,-0.04119031,0.031886086,-0.10913691,0.096071176,-0.04321913,-0.28805366,-0.116647676,-0.114392444,-0.0054224934,-0.027047347,-0.14187342,0.02776967
27,-1.4830105,-0.07148639,-0.7182485,0.118793964,-2.3205376,0.29509303,-0.11090484,-1.6535298,-0.32006353,-0.29433125,-3.4025106,0.40787488,0.57272184,0.20491609,-0.18989071,0.12166936,-0.12744218,-0.6902535,0.569889,0.26235372,-0.30023524,-0.22162034,-0.3580495,-0.35690266,-0.1278919,0.24683076,0.1295265,-0.16628072,-0.3971418,-0.39900324,0.13362798,-0.57485455,0.05660952,-0.29629263,0.06014729,-0.052346222,-0.31279504,-0.17041585,-0.04781232,-0.255811,0.23236498,-0.2575384,0.085668184,-0.28593865,-0.16895139,0.0075796694,-0.056442477,-0.2566313,0.036317214,0.036858764,-0.09549402,-0.011336159,-0.031442724,-0.031920895,-0.0035724416,0.07843006,-0.032748044,-0.13741757,-0.017966583,-0.12983413,-0.032123465,-0.039415885,-0.03587442,0.03326035
28,-1.7378682,-1.0769542,-0.41704583,0.19848041,-2.4498699,3.2783484,-0.26324147,-8.13615,-0.52659374,-0.99838126,-4.4705296,1.7841195,1.6700245,0.18982154,-0.9776811,0.6158063,-0.08425859,-0.8113415,0.9309268,0.44236743,-0.2818898,-0.03628041,-0.062276118,-0.2687651,-0.04149498,0.5654262,1.0200822,-0.032990873,-0.892482,-0.6375166,0.20626092,0.56575143,0.72568905,-0.31770724,-0.088765375,-0.11618746,-0.14974295,-0.24933308,0.23689428,-0.05930026,0.5056769,-0.23740168,0.18132074,-0.092878714,0.0070615653,-0.13715002,0.0030582547,-0.41312116,0.047270514,0.06450726,-0.00037886947,-0.09297782,0.006814018,-0.0142204985,-0.010555163,-0.029264756,0.03733258,0.052805543,0.048747234,-0.02423397,-0.034729116,-0.02728708,0.08684813,0.03257337
29,-0.32843935,-0.7566236,-0.59493816,0.0051035825,-1.4902124,2.2746108,-0.25786653,-5.4253817,-0.79406095,-0.8544004,-1.7726854,0.8979794,0.7278418,-0.082071535,-0.8633021,0.050248206,-0.09413901,-0.35978073,0.06464203,-0.12829062,-0.21588135,-0.23449472,-0.34551904,-0.25390658,-0.1900031,-0.1575341,1.5677358,-0.16956666,-0.20275371,-0.1507976,-0.09137787,0.30281252,0.17969516,-0.17997491,-0.26451924,-0.035738107,-0.15626344,-0.014335036,0.00039570406,-0.4522177,0.022383858,-0.11585222,-0.18282683,-0.19096997,0.15003262,-0.22953641,-0.34953195,-0.33797055,0.08815182,0.013761312,-0.094084986,0.07328597,-0.15861215,-0.015061572,0.04467964,0.10724465,-0.16184035,-0.3102588,-0.14891323,-0.16952406,0.11162205,-0.09051421,-0.1480279,-0.048124425
30,-0.8411808,-0.7498809,-0.51724756,-0.028800655,-1.3560252,1.9194331,-0.15578733,-4.915433,-0.68574065,-0.7060604,-1.7841866,0.7385633,0.63477945,0.078813724,-0.6780037,0.07046785,-0.3465524,-0.39089853,0.030593662,-0.0029264987,-0.21799296,-0.26425838,-0.21902123,-0.13295218,-0.26868743,-0.103613906,1.38882,-0.36294633,-0.11821911,-0.17324905,0.09065812,-0.024876297,0.029331733,-0.22972147,-0.1730597,-0.08879735,-0.25311255,-0.1302098,0.055052377,-0.39704835,0.08921748,-0.14150633,-0.16265973,-0.17050108,0.18146025,-0.32457733,-0.3738585,-0.36949384,0.11567363,0.07041335,-0.011115737,0.023126796,-0.100572765,0.16782062,0.06633881,0.12347924,-0.13183565,-0.40211478,-0.22532658,-0.1128065,0.0670578,-6.5267086e-05,-0.1966595,-0.06329066
31,-0.0036135912,-0.68519914,-0.574177,-0.00032666232,-1.3285701,2.871843,-0.31269822,-6.657976,-0.8258115,-0.96247065,-1.7253317,1.2101461,0.9238212,0.01098264,-1.0122396,0.102271385,-0.19927442,-0.28814322,0.00014947541,-0.04583155,-0.18548574,-0.17076619,-0.27358198,-0.18316913,-0.15090354,-0.11790372,1.4735186,-0.22959286,-0.17620958,-0.17547326,0.0032513612,0.7133812,0.22280627,-0.17986444,-0.37528563,-0.0815575,-0.12296226,0.03355696,0.09402983,-0.42221954,0.07090801,-0.10468298,-0.16301166,-0.123472184,0.14775053,-0.27309585,-0.34341598,-0.32083827,0.07152177,0.02963183,-0.06908688,0.080925286,-0.10900015,0.00043140724,0.031879812,0.11983162,-0.0857071,-0.3324147,-0.074276425,-0.18225273,0.099103965,-0.037231624,-0.11213817,-0.043360785
